3078, 107, -1
1990, 108, 1
2047, 108, -1
2385, 108, 1
2003, 109, 1
2422, 109, -1
3821, 109, 1
2052, 110, -1
2068, 110, 1
3955, 110, -1
3381, 111, 1
3689, 111, -1
3955, 111, -1
2065, 112, 1
2068, 112, -1
2049, 113, 1
2065, 113, -1
4107, 113, 1
118, 114, 1
119, 114, -1
2259, 115, 1
2288, 115, -1
226, 116, 1
3374, 116, -1
125, 117, 1
3329, 117, -1
1989, 118, 1
2003, 118, -1
3212, 119, 1
3996, 119, -1
450, 120, -1
1988, 120, 1
2003, 120, -1
1989, 121, 1
2075, 121, -1
3870, 121, 1
2422, 122, -1
3330, 122, 1
2424, 123, -1
3331, 123, 1
2671, 124, -1
4352, 124, 1
2400, 125, 1
2405, 125, -1
2870, 126, -1
4152, 126, 1
1989, 127, -1
2003, 127, 1
4004, 128, -1
4009, 128, 1
1992, 129, -1
2005, 129, 1
393, 130, -1
402, 130, 1
2122, 130, 1
2171, 130, -1
1949, 131, -1
2122, 131, 1
2171, 131, -1
3696, 131, 1
2009, 132, -1
3758, 132, 1
2009, 133, 1
2010, 133, -1
39, 134, -1
269, 134, 1
2086, 135, -1
3359, 135, 1
2087, 136, -1
3360, 136, 1
1996, 137, -1
2012, 137, 1
2171, 143, -1
2175, 143, 1
2355, 144, 1
2086, 145, -1
2089, 146, -1
2097, 147, -1
2959, 147, 1
2098, 148, -1
3688, 148, 1
2101, 149, -1
4119, 149, 1
2103, 150, -1
4120, 150, 1
2081, 151, -1
4069, 151, -1
2107, 152, -1
2110, 152, 1
2470, 152, -1
2108, 153, 1
2111, 153, -1
2472, 153, 1
268, 154, 1
2114, 154, -1
2206, 155, -1
3926, 155, 1
2590, 156, -1
2946, 156, 1
81, 157, -1
2130, 157, 1
2946, 157, 1
2249, 158, -1
2590, 158, 1
3350, 158, -1
3435, 159, -1
3436, 159, 1
4454, 159, -1
3439, 160, -1
3440, 160, 1
4454, 160, -1
3442, 161, -1
3443, 161, 1
4454, 161, -1
3445, 162, -1
3446, 162, 1
4454, 162, -1
3449, 163, -1
3450, 163, 1
4454, 163, -1
3452, 164, -1
3453, 164, 1
4454, 164, -1
3494, 165, -1
3495, 165, 1
4454, 165, -1
3496, 166, -1
3497, 166, 1
4454, 166, -1
3499, 167, -1
3500, 167, 1
4454, 167, -1
3477, 168, -1
3478, 168, 1
4454, 168, -1
3479, 169, -1
3480, 169, 1
4454, 169, -1
3482, 170, -1
3483, 170, 1
4454, 170, -1
3437, 171, -1
3448, 171, 1
4454, 171, -1
3456, 172, -1
3457, 172, 1
4454, 172, -1
3459, 173, -1
3460, 173, 1
4454, 173, -1
3427, 174, 1
3462, 174, -1
4454, 174, -1
3429, 175, -1
3430, 175, 1
4454, 175, -1
3432, 176, -1
3433, 176, 1
4454, 176, -1
1989, 177, 1
2031, 177, -1
3017, 177, 1
2133, 178, -1
2134, 178, 1
2373, 178, -1
2136, 179, -1
2581, 179, 1
2133, 180, -1
2136, 180, 1
2377, 180, -1
2133, 181, 1
2135, 181, -1
2139, 182, -1
2146, 182, 1
1963, 183, -1
2135, 183, 1
2146, 183, -1
2117, 184, -1
4089, 184, 1
4486, 184, 1
1963, 185, -1
2166, 185, -1
3880, 185, 1
2013, 186, -1
2014, 186, 1
2157, 187, -1
3089, 187, -1
3094, 187, 1
4109, 187, 1
2158, 188, -1
3090, 188, -1
3095, 188, 1
4110, 188, 1
2086, 189, 1
2122, 189, -1
3200, 189, 1
2034, 190, 3
3631, 190, 1
3769, 190, -1
2034, 191, 2
3631, 191, 1
3762, 191, -1
13, 192, -1
2130, 192, -1
2887, 192, 1
4363, 192, 1
2143, 193, -1
4275, 193, 1
2203, 194, 1
4028, 194, -1
4530, 195, 1
4537, 195, -1
4544, 196, -1
4559, 196, 1
4537, 197, 1
4538, 197, -1
4541, 198, -1
4544, 198, 1
2150, 199, 1
2154, 199, -1
377, 200, 1
3094, 200, -1
4275, 200, -1
2141, 201, -1
2154, 201, -1
3075, 201, 1
4107, 201, 1
2856, 202, 1
3700, 202, -1
29, 203, -1
3517, 203, 1
3517, 204, -1
3758, 204, 1
1998, 205, 1
2847, 205, -1
1998, 206, 1
2847, 206, -1
3333, 207, -1
3353, 207, 1
3334, 208, -1
3354, 208, 1
4031, 209, 1
4033, 209, -1
1989, 210, 1
1998, 210, -1
1992, 211, 1
2000, 211, -1
1989, 212, 1
1998, 212, -1
2653, 213, 1
2655, 213, -1
25, 214, 1
2221, 214, -1
26, 215, 1
2221, 215, -1
40, 216, 1
2221, 216, -1
361, 217, 1
2221, 217, -1
361, 218, -1
3532, 218, 1
2009, 219, 1
3758, 219, -1
29, 220, 1
2009, 220, -1
2667, 221, -1
2671, 221, 1
2666, 222, -1
2670, 222, 1
2403, 223, -1
2405, 223, 1
2402, 224, -1
2404, 224, 1
2049, 225, -1
2052, 225, 1
132, 226, 1
2176, 226, -1
3350, 227, 1
2379, 228, -1
2561, 228, 1
3091, 228, 1
2380, 229, -1
2562, 229, 1
3092, 229, 1
3054, 230, 8
4257, 230, -1
4258, 230, 1
3054, 231, 8
3119, 231, -1
3121, 231, 1
90, 232, -1
1985, 232, 1
2192, 233, -1
2143, 234, -1
2149, 234, -1
3078, 234, 1
3757, 234, 1
2197, 235, 1
2199, 235, -1
3620, 235, -1
2198, 236, 1
2200, 236, -1
3623, 236, -1
2195, 237, -1
2199, 237, 1
2281, 237, 1
2196, 238, -1
2200, 238, 1
2283, 238, 1
2205, 239, -1
3771, 239, 1
1986, 240, 1
2209, 240, -1
2215, 241, -1
2219, 241, 1
2470, 241, -1
2217, 242, 1
2220, 242, -1
2472, 242, 1
2117, 243, 1
2238, 243, -1
2235, 244, -1
3870, 244, 1
4484, 244, 1
2238, 245, -1
3872, 245, 1
4486, 245, 1
2235, 246, 1
2239, 246, -1
2946, 246, 1
2239, 247, 1
2249, 247, -1
2426, 247, -1
3012, 248, 1
4209, 248, -1
1959, 249, 1
1963, 249, -1
1959, 250, -1
1963, 250, 1
1954, 251, 1
2215, 251, -1
1956, 252, 1
4250, 252, -1
1958, 253, 1
3562, 253, -1
1963, 254, -1
3992, 254, 1
1964, 255, -1
3994, 255, 1
1961, 256, 1
2465, 256, -1
4228, 256, 1
2240, 257, -1
2673, 257, 1
3816, 257, -2
2245, 258, -1
2252, 258, 1
2242, 259, 1
2249, 259, -1
3067, 259, -1
3075, 259, 1
2147, 260, 1
2249, 260, -1
2249, 261, -1
2365, 261, 1
2370, 261, -1
1948, 262, 1
2005, 262, -1
2252, 262, -1
2141, 263, -1
2249, 263, -1
3075, 263, 1
3821, 263, 1
2143, 264, -1
2252, 264, -1
3078, 264, 1
3822, 264, 1
2034, 267, 1
3693, 267, 1
3754, 267, -1
3023, 268, 1
4360, 268, -1
4457, 268, -1
2973, 269, 1
2974, 269, -1
4466, 269, -1
3131, 270, 1
3134, 270, -1
4466, 270, -1
3034, 271, 1
3038, 271, -1
4466, 271, -1
3167, 272, 1
3168, 272, -1
4466, 272, -1
3005, 273, 1
3023, 273, -1
4466, 273, -1
2043, 274, -1
2990, 274, 1
4466, 274, -1
2040, 275, 1
2977, 275, -1
4454, 275, -1
2039, 276, 1
2985, 276, -1
4454, 276, -1
2043, 277, -1
2977, 277, 1
4466, 277, -1
2029, 278, -1
2982, 278, 1
4466, 278, -1
2040, 279, -1
2985, 279, 1
4466, 279, -1
2028, 280, -1
2983, 280, 1
4466, 280, -1
2041, 281, -1
2986, 281, 1
4466, 281, -1
2039, 282, -1
2984, 282, 1
4466, 282, -1
3016, 283, 1
4360, 283, -1
4466, 283, -1
3004, 284, 1
3016, 284, -1
4466, 284, -1
3003, 285, 1
3004, 285, -1
4466, 285, -1
2042, 286, 1
3005, 286, -1
4454, 286, -1
2042, 287, -1
2989, 287, 1
4466, 287, -1
2020, 288, -1
2037, 288, 1
3023, 288, -1
3132, 289, 1
3135, 289, -1
4466, 289, -1
3007, 290, 1
3083, 290, -1
4466, 290, -1
2043, 291, 1
3007, 291, -1
4454, 291, -1
2398, 292, -1
3029, 292, 1
3095, 292, -1
2398, 293, -1
4288, 293, -1
4293, 293, 1
2595, 294, -1
2647, 294, 1
3095, 294, -1
2285, 295, 1
2290, 295, -1
2286, 296, 1
2292, 296, -1
2147, 297, 1
2261, 297, -1
2149, 298, 1
2262, 298, -1
356, 299, -1
2141, 299, -1
2470, 299, 1
4269, 299, 1
2361, 300, -1
4128, 300, 2
92, 301, 1
2263, 301, -1
3053, 301, 1
1996, 302, 1
2270, 302, -1
2382, 303, -1
3044, 303, -1
3755, 303, 1
2265, 304, -1
3100, 304, 1
2713, 305, 1
3098, 305, -1
3200, 305, -1
3713, 305, 1
2277, 306, 1
2280, 306, -1
2756, 307, -1
2758, 307, 1
3628, 307, 1
3699, 307, -1
3924, 308, -1
2206, 309, 1
3926, 309, -1
2281, 310, -1
2290, 310, 1
3620, 310, 1
2284, 311, -1
2293, 311, 1
3624, 311, 1
2282, 312, -1
2291, 312, 1
3621, 312, 1
2283, 313, -1
2292, 313, 1
3623, 313, 1
2195, 314, 1
2197, 314, -1
2285, 314, -1
2196, 315, 1
2198, 315, -1
2286, 315, -1
156, 316, 1
292, 316, -1
297, 317, -1
298, 317, 1
2470, 318, -1
3992, 318, -1
3997, 318, 1
2472, 319, 1
3994, 319, 1
3998, 319, -1
2470, 320, -1
3207, 320, 1
3209, 320, -1
2470, 321, -1
3209, 321, -1
3213, 321, 1
2472, 322, 1
3208, 322, -1
3210, 322, 1
2472, 323, 1
3210, 323, 1
3214, 323, -1
2470, 324, -1
4250, 324, -1
4255, 324, 1
2472, 325, 1
4251, 325, 1
4256, 325, -1
2470, 326, -1
2814, 326, 1
3844, 326, -1
2472, 327, 1
2815, 327, -1
3845, 327, 1
2226, 328, -1
2230, 328, 1
2470, 328, -1
2227, 329, 1
2231, 329, -1
2472, 329, 1
2318, 330, -1
2321, 330, 1
2470, 330, -1
2319, 331, 1
2322, 331, -1
2472, 331, 1
181, 332, 1
2323, 332, -1
182, 333, 1
2324, 333, -1
342, 334, -1
343, 334, 1
342, 335, -1
343, 335, 1
4578, 336, -1
4579, 336, 1
298, 337, -1
342, 337, 1
343, 338, -1
4578, 338, 1
343, 339, -1
4578, 339, 1
2002, 340, 1
2849, 340, -1
2207, 343, -2
2368, 343, 2
2092, 344, 1
2367, 344, -1
2372, 345, -1
2972, 345, 1
3057, 345, -1
2370, 346, 1
3067, 346, -1
3075, 346, 1
2371, 347, 1
4048, 348, -1
4052, 348, 1
4055, 349, -1
4059, 349, 1
2375, 350, -1
3355, 350, -1
3916, 350, 1
2375, 351, 1
3880, 351, -1
2376, 352, 1
3882, 352, -1
2373, 353, -1
2577, 353, -1
3928, 353, 1
2377, 354, -1
2577, 354, -1
3942, 354, 1
2462, 355, -1
2468, 355, 1
2415, 356, -1
4524, 356, 1
2003, 357, -1
2046, 357, 1
2384, 357, -1
2006, 358, -1
2048, 358, 1
2388, 358, -1
2384, 359, 1
2406, 359, -1
2373, 360, 1
2406, 360, -1
2265, 361, 1
2387, 361, -1
2384, 362, -1
2406, 362, 1
2409, 363, -1
2416, 363, 1
3924, 363, 1
3926, 363, -1
2032, 364, 3
2420, 364, -1
2033, 365, 3
2421, 365, -1
1989, 366, 1
2422, 366, -1
3821, 366, 1
2425, 367, 1
3367, 367, -1
2005, 368, 1
2425, 368, -1
4109, 368, 1
2461, 369, -1
3936, 369, 1
2459, 370, -1
3935, 370, 1
2432, 371, -1
2435, 371, 1
2470, 371, -1
2433, 372, 1
2436, 372, -1
2472, 372, 1
2375, 373, -1
2429, 373, 1
3963, 373, -1
2065, 374, -1
2438, 374, 1
2067, 375, -1
2440, 375, 1
2301, 376, 1
2445, 376, -1
2801, 376, 1
105, 377, -1
2124, 377, 1
2172, 377, -1
4113, 377, 1
103, 378, -1
104, 378, 1
2124, 378, 1
2172, 378, -1
102, 379, -1
103, 379, 1
104, 380, -1
105, 380, 1
1976, 381, -1
2446, 381, 1
4454, 381, -1
1977, 382, -1
2447, 382, 1
4454, 382, -1
2447, 383, -1
2448, 383, 1
4454, 383, -1
1977, 384, -1
2449, 384, 1
4457, 384, -1
1977, 385, -1
2450, 385, 1
4454, 385, -1
1977, 386, -1
2452, 386, 1
4457, 386, -1
1977, 387, -1
2453, 387, 1
4466, 387, -1
1975, 388, -1
2455, 388, 1
2441, 389, 1
3814, 389, -1
2458, 390, -1
4015, 390, 1
2475, 391, 1
3935, 391, -1
1968, 392, 1
2494, 392, 1
2540, 392, -1
1968, 393, 1
2498, 393, 1
2543, 393, -1
1968, 394, 1
2507, 394, 1
2546, 394, -1
1968, 395, 1
2516, 395, 1
2549, 395, -1
1968, 396, 1
2528, 396, 1
2552, 396, -1
2005, 397, -1
2424, 397, 1
3822, 397, -1
2472, 398, 1
3938, 398, -1
4010, 398, 1
2474, 399, -1
2722, 399, -1
2725, 399, 1
2474, 400, -1
3939, 400, 1
4011, 400, -1
2007, 401, -1
2078, 401, 1
2473, 401, -1
2005, 402, 1
2077, 402, -1
2472, 402, 1
2008, 403, -1
2079, 403, 1
2474, 403, -1
2003, 404, -1
2076, 404, 1
2470, 404, -1
2536, 405, -1
4477, 405, 1
3067, 407, -1
3075, 407, 1
1937, 408, -1
2561, 408, 2
3171, 408, 1
3174, 408, -2
1937, 409, -1
4107, 409, 1
4361, 409, 1
272, 410, 1
2561, 410, -1
2141, 411, -1
2561, 411, -1
3075, 411, 1
3709, 411, 1
2143, 412, -1
2564, 412, -1
3078, 412, 1
3710, 412, 1
127, 413, 1
2561, 413, 1
2567, 413, -1
2567, 414, 1
3200, 414, -1
4200, 414, -1
2569, 415, -1
4488, 415, 1
2569, 416, -1
2572, 417, -1
2573, 418, -1
4492, 418, 1
124, 448, 1
158, 448, -1
2157, 448, 1
4109, 448, -1
2574, 449, -1
2698, 449, 1
2575, 450, -1
2699, 450, 1
2574, 451, -1
2577, 452, -1
3880, 452, 1
2579, 453, -1
3883, 453, 1
2153, 454, -1
4110, 454, 1
388, 455, 1
2234, 455, -1
71, 456, 1
2673, 456, -1
2240, 457, 1
2673, 457, -1
2248, 458, -1
3823, 458, 1
2609, 459, -1
2611, 459, 1
2606, 460, -1
2607, 461, -1
2607, 462, -1
2470, 464, -1
2598, 464, -1
2601, 464, 1
2472, 465, 1
2599, 465, 1
2602, 465, -1
357, 466, 1
1933, 466, -1
2603, 467, -1
2783, 467, 1
2607, 468, -1
2786, 468, 1
314, 469, -1
3089, 469, 1
4109, 469, 1
2642, 470, -1
2643, 470, 1
2641, 471, 1
2643, 471, -1
2641, 472, -1
2753, 472, 1
3209, 473, 1
3992, 473, -1
3597, 474, -1
4262, 474, 1
3844, 475, 1
4250, 475, -1
4250, 476, -1
4495, 476, 1
3851, 477, 1
4250, 477, -1
3576, 478, 1
3844, 478, -1
3576, 479, 1
4495, 479, -1
3576, 480, 1
3851, 480, -1
3587, 481, -1
3606, 481, 1
2226, 482, 1
2706, 482, -1
2805, 483, -1
4400, 483, 1
2109, 484, -1
2600, 484, 1
2320, 485, 1
2434, 485, -1
4325, 486, 1
4329, 486, -1
1963, 487, -1
2577, 487, -1
4282, 487, 1
2652, 490, -1
172, 491, -1
4575, 491, 1
1963, 492, -1
2084, 492, 1
2655, 492, -1
1965, 493, -1
2085, 493, 1
2658, 493, -1
4579, 494, -1
4580, 494, 1
2383, 495, -1
3617, 495, 1
2415, 496, 1
2776, 496, -1
2623, 497, -1
2776, 497, 1
439, 498, -1
2415, 498, 1
2462, 499, 1
2672, 499, -1
2462, 500, 1
2672, 500, -1
177, 501, -1
178, 501, 1
2124, 501, 1
2172, 501, -1
2675, 502, -1
2678, 502, 1
3924, 502, 1
3926, 502, -1
2681, 503, -1
4363, 503, 1
2365, 504, 1
2687, 504, -1
360, 505, -1
2354, 505, 1
292, 506, 1
358, 506, -1
2659, 507, -1
4350, 507, 1
405, 508, -1
2659, 508, -1
3746, 508, 1
4350, 508, 1
115, 509, 1
2703, 509, -1
2878, 509, 1
2470, 510, -1
2706, 510, -1
2709, 510, 1
2472, 511, 1
2707, 511, 1
2710, 511, -1
2726, 513, -1
3156, 513, 1
3364, 513, -1
2727, 514, -1
3157, 514, 1
3366, 514, -1
2714, 515, -1
2859, 515, 1
4172, 515, 1
2470, 516, -1
2715, 516, -1
2717, 516, 1
2472, 517, 1
2716, 517, 1
2719, 517, -1
2470, 518, -1
2720, 518, -1
2723, 518, 1
2472, 519, 1
2721, 519, 1
2724, 519, -1
2125, 520, 1
2173, 520, -1
2728, 520, 1
2729, 520, -1
2728, 521, 1
2729, 521, -1
4179, 521, 1
4181, 521, -1
71, 522, -1
3626, 522, 1
71, 523, -1
4571, 523, 1
71, 524, -1
3876, 524, 1
4385, 524, 1
71, 525, -1
2821, 525, 1
3876, 525, 1
453, 526, -1
2750, 526, 1
2966, 526, 1
2968, 526, -1
2750, 527, -1
2758, 527, 1
2752, 528, -1
2758, 528, 1
3057, 528, 1
2753, 529, -1
2757, 529, 1
2752, 530, -1
2758, 530, 1
2957, 530, 1
3655, 530, -1
2752, 531, -1
2758, 531, 1
2958, 531, 1
3655, 531, -1
2752, 532, -1
2758, 532, 1
2957, 532, -1
2963, 532, 1
2752, 533, -1
2758, 533, 1
2958, 533, -1
2964, 533, 1
2752, 534, -1
2758, 534, 1
2963, 534, -1
2967, 534, 1
2752, 535, -1
2758, 535, 1
2964, 535, -1
2968, 535, 1
2754, 536, 1
2758, 536, -1
2755, 537, 1
2757, 537, -1
3044, 537, -1
2756, 538, -1
2758, 538, 1
3638, 538, -1
3642, 538, 1
2756, 539, -1
2758, 539, 1
3642, 539, -1
3647, 539, 1
2756, 540, -1
2758, 540, 1
3647, 540, -1
3652, 540, 1
2756, 541, -1
2758, 541, 1
3652, 541, -1
3655, 541, 1
2240, 542, -1
2673, 542, 1
2759, 542, -1
3803, 542, 1
91, 543, -2
1933, 543, 2
241, 544, 1
2122, 544, 1
2171, 544, -1
2759, 544, -1
91, 545, 1
2763, 545, -1
2759, 546, -1
2765, 546, 1
3924, 546, 1
3926, 546, -1
363, 547, 1
3869, 547, -1
2767, 548, -1
72, 549, -1
269, 549, 1
39, 550, -1
72, 550, 1
102, 551, 1
178, 551, -1
383, 552, -1
3366, 552, 1
2633, 553, 1
2888, 553, -1
3364, 553, -7
62, 554, 1
4040, 554, -1
107, 555, 1
2771, 555, -1
107, 556, -1
1998, 556, 1
2969, 556, 1
1963, 557, -1
2672, 557, 1
4225, 557, -1
360, 559, -1
4477, 559, 1
358, 560, -1
4386, 560, 1
2783, 561, -1
2785, 562, -1
106, 563, 1
2783, 563, -1
4477, 563, 1
2383, 566, 1
4579, 566, -1
3617, 567, 1
4580, 567, -1
2800, 568, -1
3948, 568, 1
125, 569, -1
204, 569, 1
186, 570, -1
2259, 570, 1
187, 571, -1
2260, 571, 1
118, 572, -1
205, 572, 1
2800, 573, 1
2801, 573, -1
3703, 573, 1
313, 574, 1
2141, 574, -1
2788, 574, -1
3075, 574, 1
314, 575, 1
2252, 575, 1
2789, 575, -1
3822, 575, -1
314, 576, 1
2143, 576, -1
2789, 576, -1
3078, 576, 1
2470, 577, -1
2805, 577, -1
2807, 577, 1
2472, 578, 1
2806, 578, 1
2808, 578, -1
2470, 579, -1
2814, 579, 1
3851, 579, -1
2472, 580, 1
2815, 580, -1
3852, 580, 1
2032, 581, 1
4160, 581, -1
4164, 581, 1
2032, 582, 1
3763, 582, -1
3768, 582, 1
2034, 583, 1
3764, 583, -1
3769, 583, 1
2034, 584, 1
3404, 584, -1
3415, 584, 1
2034, 585, 1
4161, 585, -1
4165, 585, 1
2955, 586, -1
3050, 586, 1
3648, 586, 1
2961, 587, -1
3051, 587, 1
3648, 587, 1
2965, 588, -1
3052, 588, 1
3648, 588, 1
2953, 589, -1
3050, 589, 1
3646, 589, 1
2951, 590, -1
3050, 590, 1
3645, 590, 1
2949, 591, -1
3050, 591, 1
3639, 591, 1
134, 592, -1
3955, 592, 1
89, 593, -1
2437, 593, 1
2833, 594, -1
2839, 594, 1
3924, 594, 1
3926, 594, -1
2842, 595, -1
2843, 595, 1
2842, 596, 1
2843, 596, -1
4113, 596, -1
4116, 596, 1
2844, 597, -1
2845, 597, 1
2844, 598, 1
2845, 598, -1
1998, 599, 1
2847, 599, -1
2901, 600, -1
3042, 600, 1
2872, 601, 1
3043, 601, -1
3761, 601, -1
450, 602, 1
2614, 602, -1
2615, 602, 1
450, 603, 1
3760, 603, -1
4299, 603, 1
450, 604, 1
4310, 604, -1
4440, 604, 1
450, 605, 1
3920, 605, -1
3987, 605, 1
450, 606, 1
3201, 606, 1
3215, 606, -1
450, 607, 1
3833, 607, -1
4246, 607, 1
450, 608, 1
3834, 608, 1
3850, 608, -1
450, 609, 1
3580, 609, -1
3581, 609, 1
450, 610, 1
3573, 610, -1
3574, 610, 1
450, 611, 1
3838, 611, -1
3839, 611, 1
4299, 612, -1
4304, 612, 1
4081, 613, -1
4083, 613, 1
3987, 614, -1
3992, 614, 1
3201, 615, -1
3209, 615, 1
3257, 616, -1
3259, 616, 1
4246, 617, -1
4250, 617, 1
4493, 618, -1
4495, 618, 1
2812, 619, -1
3851, 619, 1
3834, 620, -1
3844, 620, 1
3581, 621, -1
3587, 621, 1
3574, 622, -1
3576, 622, 1
3602, 623, -1
3606, 623, 1
3593, 624, -1
3597, 624, 1
4259, 625, -1
4262, 625, 1
4031, 626, -1
4035, 626, 1
2211, 627, -1
2215, 627, 1
2704, 628, -1
2706, 628, 1
2221, 629, -1
2226, 629, 1
2803, 630, -1
2805, 630, 1
4398, 631, -1
4400, 631, 1
3982, 632, -1
3985, 632, 1
2104, 633, -1
2107, 633, 1
2596, 634, -1
2598, 634, 1
2430, 635, -1
2432, 635, 1
2318, 636, 1
2484, 636, -1
3558, 637, -1
3562, 637, 1
3807, 638, -1
3809, 638, 1
4341, 639, -1
4343, 639, 1
4334, 640, -1
4336, 640, 1
4327, 641, -1
4329, 641, 1
4323, 642, -1
4325, 642, 1
3221, 643, -1
3223, 643, 1
2288, 644, 1
2296, 644, -1
3830, 645, 1
3842, 645, -1
2870, 646, 1
2706, 647, 1
3606, 647, -1
3667, 647, -1
2805, 648, 1
3667, 648, -1
4262, 648, -1
2107, 649, 1
2226, 649, -1
3667, 649, -1
2432, 650, 1
3667, 650, -1
4400, 650, -1
2615, 651, -1
4510, 651, 1
4299, 652, -1
4517, 652, 1
3987, 653, -1
4512, 653, 1
1972, 654, 1
2856, 654, -1
3174, 654, -1
2005, 655, 1
3994, 655, 1
4251, 655, -1
2008, 656, 1
3996, 656, 1
4254, 656, -1
2005, 657, 5
3831, 657, 1
3852, 657, -1
2005, 658, 5
3588, 658, -1
3831, 658, 1
2005, 659, 5
3607, 659, -1
3831, 659, 1
2008, 660, 5
3609, 660, -1
3832, 660, 1
2005, 661, 1
2217, 661, -1
4251, 661, 1
2008, 662, 1
2218, 662, -1
4254, 662, 1
2005, 663, 1
2707, 663, -1
3607, 663, 1
2005, 664, 1
4263, 664, 1
4401, 664, -1
2008, 665, 1
4264, 665, 1
4402, 665, -1
2005, 666, 1
2108, 666, -1
2227, 666, 1
2008, 667, 1
2109, 667, -1
2229, 667, 1
2005, 668, 2
2599, 668, -1
3607, 668, 1
2008, 669, 2
