2, 1, 1
3, 1, -1
4, 2, 1
5, 2, -1
6, 3, 1
7, 3, -1
8, 4, 1
9, 4, -1
10, 5, 1
11, 5, -1
12, 6, 1
13, 6, -1
14, 7, 1
15, 7, -1
17, 8, -1
18, 8, 1
16, 9, 1
18, 9, -1
20, 10, -1
21, 10, 1
19, 11, 1
21, 11, -1
23, 12, 1
25, 12, -1
354, 12, 1
459, 12, -1
946, 12, -1
952, 12, 1
1331, 12, 1
24, 13, -1
25, 13, 1
58, 14, -1
59, 14, 1
60, 15, -1
61, 15, 1
62, 16, -1
63, 16, 1
64, 17, -1
65, 17, 1
66, 18, 1
68, 18, -1
952, 18, 1
954, 18, -1
67, 19, -1
68, 19, 1
65, 20, -1
233, 20, 1
948, 20, -1
954, 20, 1
61, 21, -1
173, 21, 1
948, 21, -1
954, 21, 1
59, 22, -1
168, 22, 1
948, 22, -1
954, 22, 1
63, 23, -1
179, 23, 1
948, 23, -1
954, 23, 1
82, 24, -1
83, 24, 1
117, 25, 1
118, 25, -1
161, 26, 1
162, 26, -1
159, 27, 1
160, 27, -1
135, 28, 1
136, 28, -1
133, 29, 1
134, 29, -1
147, 30, 1
148, 30, -1
145, 31, 1
146, 31, -1
84, 32, 1
85, 32, -1
86, 33, 1
87, 33, -1
88, 34, 1
89, 34, -1
90, 35, 1
91, 35, -1
92, 36, 1
93, 36, -1
94, 37, 1
95, 37, -1
96, 38, 1
97, 38, -1
84, 39, -1
400, 39, 1
459, 39, -1
615, 39, -1
1273, 39, 1
1350, 39, 1
86, 40, -1
400, 40, 1
459, 40, -1
1275, 40, 1
1350, 40, 1
1565, 40, -1
88, 41, -1
400, 41, 1
459, 41, -1
1277, 41, 1
1350, 41, 1
1568, 41, -1
90, 42, -1
400, 42, 1
459, 42, -1
959, 42, -1
1279, 42, 1
1350, 42, 1
92, 43, -1
400, 43, 1
459, 43, -1
962, 43, -1
1281, 43, 1
1350, 43, 1
94, 44, -1
400, 44, 1
459, 44, -1
1225, 44, -1
1283, 44, 1
1350, 44, 1
96, 45, -1
400, 45, 1
459, 45, -1
1228, 45, -1
1285, 45, 1
1350, 45, 1
98, 46, 1
99, 46, -1
100, 47, 1
101, 47, -1
102, 48, 1
103, 48, -1
104, 49, 1
105, 49, -1
106, 50, 1
107, 50, -1
108, 51, 1
109, 51, -1
110, 52, 1
111, 52, -1
98, 53, -1
400, 53, 1
459, 53, -1
615, 53, -1
1290, 53, 1
1350, 53, 1
100, 54, -1
400, 54, 1
459, 54, -1
1292, 54, 1
1350, 54, 1
1565, 54, -1
102, 55, -1
400, 55, 1
459, 55, -1
1294, 55, 1
1350, 55, 1
1568, 55, -1
104, 56, -1
400, 56, 1
459, 56, -1
959, 56, -1
1296, 56, 1
1350, 56, 1
106, 57, -1
400, 57, 1
459, 57, -1
962, 57, -1
1298, 57, 1
1350, 57, 1
108, 58, -1
400, 58, 1
459, 58, -1
1225, 58, -1
1300, 58, 1
1350, 58, 1
110, 59, -1
400, 59, 1
459, 59, -1
1228, 59, -1
1302, 59, 1
1350, 59, 1
125, 60, -1
863, 60, 1
952, 60, -1
1183, 60, 1
1184, 60, -1
125, 61, -1
863, 61, 1
952, 61, -1
1185, 61, 1
1186, 61, -1
126, 62, -1
952, 62, -1
1004, 62, 1
1183, 62, 1
1184, 62, -1
126, 63, -1
952, 63, -1
1004, 63, 1
1185, 63, 1
1186, 63, -1
139, 64, -1
241, 64, 1
946, 64, -1
952, 64, 1
1331, 64, 1
164, 65, -1
165, 65, 1
167, 66, -1
168, 66, 1
172, 67, -1
173, 67, 1
178, 68, -1
179, 68, 1
192, 69, -1
946, 69, 1
1499, 69, 1
191, 70, -1
946, 70, 1
1497, 70, 1
182, 71, -1
946, 71, 1
1480, 71, 1
196, 72, -1
946, 72, 1
1527, 72, 1
186, 73, -1
946, 73, 1
1481, 73, 1
201, 74, -1
946, 74, 1
1530, 74, 1
187, 75, -1
946, 75, 1
1482, 75, 1
199, 76, -1
946, 76, 1
1529, 76, 1
188, 77, -1
946, 77, 1
1479, 77, 1
180, 78, -1
468, 78, 1
946, 78, 1
195, 79, -1
946, 79, 1
1502, 79, 1
198, 80, -1
946, 80, 1
1528, 80, 1
183, 81, -1
631, 81, 1
946, 81, 1
952, 81, -1
1183, 81, 1
1184, 81, -1
1214, 81, -1
202, 82, -1
638, 82, 1
946, 82, 1
952, 82, -1
1183, 82, 1
1184, 82, -1
1214, 82, -1
174, 83, -1
175, 83, 1
354, 83, 1
459, 83, -1
952, 83, 1
233, 84, -1
948, 84, -1
1333, 84, 1
1640, 84, 1
173, 85, -1
586, 85, 1
948, 85, -1
1333, 85, 1
168, 86, -1
348, 86, 1
948, 86, -1
1333, 86, 1
179, 87, -1
925, 87, 1
948, 87, -1
1333, 87, 1
192, 88, 1
216, 88, -1
952, 88, -1
1185, 88, 1
1186, 88, -1
191, 89, 1
215, 89, -1
952, 89, -1
1185, 89, 1
1186, 89, -1
182, 90, 1
209, 90, -1
952, 90, -1
1185, 90, 1
1186, 90, -1
196, 91, 1
220, 91, -1
952, 91, -1
1185, 91, 1
1186, 91, -1
186, 92, 1
210, 92, -1
952, 92, -1
1185, 92, 1
1186, 92, -1
201, 93, 1
225, 93, -1
952, 93, -1
1185, 93, 1
1186, 93, -1
187, 94, 1
211, 94, -1
952, 94, -1
1185, 94, 1
1186, 94, -1
199, 95, 1
223, 95, -1
952, 95, -1
1185, 95, 1
1186, 95, -1
188, 96, 1
212, 96, -1
952, 96, -1
1185, 96, 1
1186, 96, -1
180, 97, 1
341, 97, -1
952, 97, -1
1185, 97, 1
1186, 97, -1
195, 98, 1
219, 98, -1
952, 98, -1
1185, 98, 1
1186, 98, -1
198, 99, 1
222, 99, -1
952, 99, -1
1185, 99, 1
1186, 99, -1
216, 100, 1
278, 100, 1
529, 100, 1
952, 100, -1
1075, 100, -1
1222, 100, -1
215, 101, 1
278, 101, 1
529, 101, 1
599, 101, -1
952, 101, -1
1075, 101, -1
209, 102, 1
278, 102, 1
492, 102, -1
529, 102, 1
952, 102, -1
1075, 102, -1
220, 103, 1
278, 103, 1
529, 103, 1
614, 103, -1
952, 103, -1
1075, 103, -1
210, 104, 1
278, 104, 1
491, 104, -1
529, 104, 1
952, 104, -1
1075, 104, -1
225, 105, 1
278, 105, 1
529, 105, 1
952, 105, -1
1075, 105, -1
1172, 105, -1
211, 106, 1
278, 106, 1
529, 106, 1
952, 106, -1
1075, 106, -1
1498, 106, -1
223, 107, 1
278, 107, 1
529, 107, 1
952, 107, -1
1075, 107, -1
1267, 107, -1
212, 108, 1
278, 108, 1
529, 108, 1
952, 108, -1
967, 108, -1
1075, 108, -1
219, 109, 1
278, 109, 1
469, 109, -1
529, 109, 1
952, 109, -1
1075, 109, -1
222, 110, 1
278, 110, 1
529, 110, 1
952, 110, -1
969, 110, -1
1075, 110, -1
282, 111, 1
284, 111, -1
354, 111, 1
459, 111, -1
946, 111, -1
952, 111, 1
1331, 111, 1
283, 112, -1
284, 112, 1
232, 113, -1
233, 113, 1
165, 114, 1
661, 114, -1
945, 114, 1
948, 114, -1
1190, 114, 1
1216, 114, -1
246, 115, -1
247, 115, 1
248, 116, 1
946, 116, -1
1330, 116, -1
1331, 116, 1
279, 117, -1
282, 117, 1
375, 117, 1
946, 117, -1
281, 118, -1
284, 118, 1
377, 118, 1
948, 118, -1
279, 119, 1
281, 119, -1
354, 119, 1
459, 119, -1
946, 119, -1
952, 119, 1
1331, 119, 1
280, 120, -1
281, 120, 1
262, 121, -1
863, 121, 1
952, 121, -1
1185, 121, 1
1186, 121, -1
262, 122, 1
264, 122, -1
952, 122, 1
954, 122, -1
263, 123, -1
264, 123, 1
266, 124, 1
343, 124, 1
590, 124, -1
946, 124, -1
425, 125, 1
1419, 125, -1
278, 126, -1
400, 126, 1
459, 126, -1
1172, 126, 1
1350, 126, 1
1565, 126, -1
278, 127, -1
400, 127, 1
459, 127, -1
1350, 127, 1
1498, 127, 1
1568, 127, -1
278, 128, -1
400, 128, 1
459, 128, -1
959, 128, -1
1267, 128, 1
1350, 128, 1
278, 129, -1
400, 129, 1
459, 129, -1
962, 129, -1
967, 129, 1
1350, 129, 1
278, 130, -1
400, 130, 1
459, 130, -1
1228, 130, -1
1235, 130, 1
1350, 130, 1
278, 131, -1
400, 131, 1
459, 131, -1
1224, 131, 1
1225, 131, -1
1350, 131, 1
278, 132, -1
400, 132, 1
459, 132, -1
614, 132, 1
615, 132, -1
1350, 132, 1
278, 133, -1
400, 133, 1
459, 133, -1
599, 133, 1
600, 133, -1
1350, 133, 1
278, 134, -1
400, 134, 1
459, 134, -1
1222, 134, 1
1231, 134, -1
1350, 134, 1
292, 135, -1
943, 135, 1
946, 135, -1
1156, 135, 1
1188, 135, 1
1214, 135, -1
673, 136, -1
677, 136, 1
952, 136, 1
1626, 136, -1
1627, 136, 1
23, 137, -1
1088, 137, 1
25, 138, -1
1090, 138, 1
430, 139, -1
806, 139, 1
946, 139, -1
991, 139, 1
234, 140, -1
369, 140, -1
882, 140, 1
1475, 140, 1
234, 141, 1
237, 141, -1
946, 141, -1
952, 141, 2
1183, 141, -1
1184, 141, 1
234, 142, 1
236, 142, -1
952, 142, 1
954, 142, -1
